name,price,image,link,discount,rating,reviews,price_category,value_score,phone_model,ram,storage,camera,battery,color,specification
"Samsung Galaxy Note 20 Ultra 5G 6.9'', 256GB/12GB, Single Sim-Bronze",480000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/8325052/1.jpg?5194,https://www.jumia.com.ng/galaxy-note-20-ultra-5g-6.9-256gb12gb-single-sim-bronze-samsung-mpg7683635.html,0.0,5.0,2,High,3.1e-05,samsung galaxy note 20 ultra,56GB,12GB,Not Specified,non,Unknown,Samsung Ultra 5G 6.9'' 2 Single Sim Bronze
"Samsung Galaxy A36 5G 6.7"" 8GB RAM  256GB ROM Android 15 Dual SIM - Awesome Black",480000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/8622904/1.jpg?0663,https://www.jumia.com.ng/samsung-galaxy-a36-5g-6.7-8gb-ram-256gb-rom-android-15-dual-sim-awesome-black-409226881.html,0.0,4.5,4,High,4.7e-05,samsung galaxy a36 5g,8GB,256GB,Not Specified,non,Black,"5G 6.7"" RAM ROM Android 15 Dual SIM Awesome"
"Samsung Galaxy S21 Ultra 5G - 6.8'', 256GB / 12GB, Single Sim -Black",480000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/4725052/1.jpg?4793,https://www.jumia.com.ng/galaxy-s21-ultra-5g-6.8-256gb-12gb-single-sim-black-samsung-mpg11948671.html,0.0,4.7,3,High,3.9e-05,samsung galaxy s21 ultra 5g,56GB,12GB,Not Specified,non,Black,5G 6.8'' 2 Single Sim
"Samsung Galaxy Note 20 Ultra - 6.9"" 256GB/12GB, Single Sim - Bronze",480000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/3725963/1.jpg?7844,https://www.jumia.com.ng/samsung-galaxy-note-20-ultra-6.9-256gb12gb-single-sim-bronze-369527306.html,9.0,5.0,2,High,3.1e-05,samsung galaxy note 20 ultra,56GB,12GB,Not Specified,non,Unknown,"Samsung Ultra 6.9"" 2 Single Sim Bronze"
"Samsung Galaxy Note 20 Ultra - 6.9"" 256GB/12GB, Single Sim - White",480000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/3725963/1.jpg?7905,https://www.jumia.com.ng/samsung-galaxy-note-20-ultra-6.9-256gb12gb-single-sim-white-369527315.html,14.0,0.0,0,High,0.0,samsung galaxy note 20 ultra,56GB,12GB,Not Specified,non,White,"Samsung Ultra 6.9"" 2 Single Sim"
"Tecno Camon 40Pro - 6.78"" 8+8GB RAM, 256GB ROM Android 15 (50/8)MP + 50MP Selfie - Dual Sim - 4G LTE - 5200mAh",485800,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/6247814/1.jpg?0017,https://www.jumia.com.ng/tecno-camon-40pro-6.78-88gb-ram-256gb-rom-android-15-508mp-50mp-selfie-dual-sim-4g-lte-5200mah-418742619.html,7.0,0.0,0,High,0.0,tecno camon 40pro,8GB + 8GB,NOT SPECIFIED,Not Specified,5200mAh,Unknown,"6.78"" 8 RAM ROM Android 15 (50 8)MP 50MP Selfie Dual Sim 4G LTE"
Samsung Galaxy s23 128 gb 8gb Rom,490000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/6423914/1.jpg?6325,https://www.jumia.com.ng/samsung-galaxy-s23-128-gb-8gb-rom-419324620.html,30.0,0.0,0,High,0.0,samsung galaxy s23,NOT SPECIFIED,NOT SPECIFIED,Not Specified,non,Unknown,128 gb 8gb Rom
"XIAOMI Redmi Note 15 Pro - 6.77"" (8GB RAM, 256GB ROM) Android 15 (200/8)MP + 32MP Selfie - 4G LTE - 6500mAh - Dual Nano SIm - Glacier Blue",499000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/3012914/1.jpg?0157,https://www.jumia.com.ng/redmi-note-15-pro-6.77-8gb-ram-256gb-rom-android-15-2008mp-32mp-selfie-4g-lte-6500mah-dual-nano-sim-glacier-blue-xiaomi-mpg11951359.html,10.0,0.0,0,High,0.0,xiaomi redmi note 15 pro,8GB,256GB,Not Specified,6500mAh,Blue,"XIAOMI Pro 6.77"" ( RAM ROM) Android 15 (200 8)MP 32MP Selfie 4G LTE Dual o SIm Glacier"
"Tecno CAMON 40 Pro - 6.78"" (256GB/8+8GB) 4G Dual SIM, 5200mAh  GREEN",499999,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/2316814/1.jpg?2303,https://www.jumia.com.ng/camon-40-pro-6.78-256gb88gb-4g-dual-sim-5200mah-tecno-mpg11469650.html,29.0,0.0,0,High,0.0,tecno camon 40 pro,8GB + 8GB,NOT SPECIFIED,Not Specified,5200mAh,Green,"Pro 6.78"" (256GB 8 8GB) 4G Dual SIM"
"XIAOMI Redmi Note 14 Pro+ 5G 6.67"" 12GB RAM & 16GB RAM/512GB ROM, Android 14 HyperOS, Dual Sim (Black, Green and Cyan)",500000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/8680914/1.jpg?1190,https://www.jumia.com.ng/xiaomi-redmi-note-14-pro-5g-6.67-12gb-ram-16gb-ram512gb-rom-android-14-hyperos-dual-sim-black-green-and-cyan-419086844.html,17.0,5.0,2,High,3e-05,xiaomi redmi note 14,12GB,512GB,Not Specified,non,Black,"XIAOMI Pro 5G 6.67"" RAM & 16GB RAM 5 ROM Android 14 HyperOS Dual Sim ( Green and Cyan)"
Samsung Galaxy S21 5G 128GB/8GB,500000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/1791914/1.jpg?1663,https://www.jumia.com.ng/samsung-galaxy-s21-5g-128gb8gb-419197102.html,0.0,0.0,0,High,0.0,samsung galaxy s21,8GB,128GB,Not Specified,non,Unknown,5G 128GB 8GB
"Samsung Galaxy S20 Ultra - 6.9'' - 12GB RAM 128GB ROM,5000mAh -Black",500000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/6155832/1.jpg?3324,https://www.jumia.com.ng/galaxy-s20-ultra-6.9-12gb-ram-128gb-rom5000mah-black-samsung-mpg1792894.html,0.0,4.1,14,High,0.000123,samsung galaxy s20 ultra,12GB,128GB,Not Specified,5000mAh,Black,6.9'' RAM ROM
"Apple IPhone 12 6.1 Inches 5GB RAM, 64GB ROM, - Black",520000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/6744801/1.jpg?5986,https://www.jumia.com.ng/iphone-12-6.1-64gb-4gb-ram-12pm12pm-2815mah-black-apple-mpg3712080.html,0.0,3.5,4,High,3.4e-05,apple iphone 12,5GB,64GB,Not Specified,non,Black,6.1 Inches RAM ROM
Unknown Product,523774,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/8383704/1.jpg?5363,https://www.jumia.com.ng/samsung-galaxy-a36-6.7-8gb-ram256gb-rom-android-15-black-407383833.html,0.0,0.0,0,High,0.0,unknown product,NOT SPECIFIED,NOT SPECIFIED,Not Specified,non,Unknown,Unknown Product
Samsung Galaxy s22 ultra 128gb + 8gb ram,530000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/1141914/1.jpg?0901,https://www.jumia.com.ng/samsung-galaxy-s22-ultra-128gb-8gb-ram-419141111.html,47.0,0.0,0,High,0.0,samsung galaxy s22 ultra,8GB,128GB,Not Specified,non,Unknown,12 ram
"Samsung Galaxy S22 Ultra 5G - 6.8"" 128GB/8GB, Single SIM + ESIM - Burgundy",545000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/3845963/1.jpg?4047,https://www.jumia.com.ng/samsung-galaxy-s22-ultra-5g-6.8-128gb8gb-single-sim-esim-burgundy-369548346.html,8.0,4.1,8,High,6.8e-05,samsung galaxy s22 ultra,8GB,128GB,Not Specified,non,Unknown,"5G 6.8"" 128GB 8GB Single SIM ESIM Burgundy"
"Samsung Galaxy Z Flip 3 5g -6.7"" (8GB , 256GB )- Black",550000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/1545393/1.jpg?3462,https://www.jumia.com.ng/samsung-galaxy-z-flip-3-5g-6.7-8gb-256gb-black-393545164.html,0.0,3.5,11,High,7.6e-05,samsung galaxy z flip 3 5g,8GB,256GB,Not Specified,non,Black,"Samsung Galaxy 5g 6.7"" (8GB 256GB )"
XIAOMI Redmi G34WQ Curved Gaming Monitor 180Hz AMD FreeSync,557500,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/5024104/1.jpg?5992,https://www.jumia.com.ng/xiaomi-redmi-g34wq-curved-gaming-monitor-180hz-amd-freesync-401420570.html,43.0,4.9,7,High,7e-05,xiaomi redmi g34wq curved,NOT SPECIFIED,NOT SPECIFIED,Not Specified,non,Red,XIAOMI Curved Gaming Monitor 180Hz AMD FreeSync
"Samsung Galaxy A56 6.7"" 8GB RAM/128GB ROM - Awesome Light Grey + Free gift",568913,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/6761914/1.jpg?0382,https://www.jumia.com.ng/samsung-galaxy-a56-6.7-8gb-ram128gb-rom-awesome-light-grey-free-gift-419167640.html,7.0,5.0,2,High,2.6e-05,samsung galaxy a56,8GB,128GB,Not Specified,non,Grey,"6.7"" RAM 12 ROM Awesome Light Free gift"
"Samsung Galaxy A56 6.7"" 8GB RAM/128GB ROM -  Awesome Graphite",569318,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/8383704/1.jpg?8407,https://www.jumia.com.ng/samsung-galaxy-a56-6.7-8gb-ram128gb-rom-awesome-graphite-407383843.html,7.0,3.8,5,High,4e-05,samsung galaxy a56,8GB,128GB,Not Specified,non,Unknown,"6.7"" RAM 12 ROM Awesome Graphite"
"Samsung Galaxy A56 5G 6.7"" 8GB RAM  256GB ROM Android 15 Dual SIM - Awesome Graphite",570000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/4654904/1.jpg?4097,https://www.jumia.com.ng/samsung-galaxy-a56-5g-6.7-8gb-ram-256gb-rom-android-15-dual-sim-awesome-graphite-409456455.html,0.0,4.8,10,High,9.3e-05,samsung galaxy a56,8GB,256GB,Not Specified,non,Unknown,"5G 6.7"" RAM ROM Android 15 Dual SIM Awesome Graphite"
"Samsung Galaxy A56 5G 6.7"" 8GB RAM  256GB ROM Android 15 Dual SIM - Awesome Olive",570000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/9464214/1.jpg?5148,https://www.jumia.com.ng/samsung-galaxy-a56-5g-6.7-8gb-ram-256gb-rom-android-15-dual-sim-awesome-olive-412464938.html,0.0,4.5,13,High,0.000111,samsung galaxy a56,8GB,256GB,Not Specified,non,Unknown,"5G 6.7"" RAM ROM Android 15 Dual SIM Awesome Olive"
"Apple IPhone 12, 6.1-Inch 128GB ROM 5G  - Pacific Blue  Power Bank",570000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/1142901/1.jpg?6697,https://www.jumia.com.ng/iphone-12-6.1-inch-128gb-rom-5g-pacific-blue-apple-mpg1775182.html,0.0,3.9,13,High,9.6e-05,apple iphone 17,NOT SPECIFIED,128GB,Not Specified,non,Blue,6.1 Inch ROM 5G Pacific Power Bank
"Samsung Galaxy A56 5G 6.7"" 8GB RAM 256GB ROM Android 15 Dual SIM - Awesome Graphite",570000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/1143904/1.jpg?5139,https://www.jumia.com.ng/galaxy-a56-5g-6.7-8gb-ram-256gb-rom-android-15-dual-sim-awesome-graphite-samsung-mpg10351249.html,0.0,4.5,11,High,9.5e-05,samsung galaxy a56,8GB,256GB,Not Specified,non,Unknown,"5G 6.7"" RAM ROM Android 15 Dual SIM Awesome Graphite"
"Infinix Note 60 Pro 6.78"" 8GB RAM/ 256GB ROM Android 16- Ocean Blue plus free travel bag and neck massager",574467,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/5872914/1.jpg?2609,https://www.jumia.com.ng/infinix-note-60-pro-6.78-8gb-ram-256gb-rom-android-16-ocean-blue-plus-free-travel-bag-and-neck-massager-419278599.html,8.0,4.5,6,High,5.5e-05,infinix note 60 pro,8GB,256GB,Not Specified,non,Ocean Blue,"Pro 6.78"" RAM ROM Android 16 Ocean plus free travel bag and neck massager"
Unknown Product,574467,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/5872914/1.jpg?2609,https://www.jumia.com.ng/infinix-note-60-pro-6.78-8gb-ram-256gb-rom-android-16-ocean-blue-plus-free-travel-bag-and-neck-massager-419278599.html,0.0,0.0,0,High,0.0,unknown product,NOT SPECIFIED,NOT SPECIFIED,Not Specified,non,Unknown,Unknown Product
Google Pixel Pixel 8A 5G - 8GB RAM + 128GB ROM - Google Tensor G3 - Obsidian/Black Colour,580000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/9033914/1.jpg?9262,https://www.jumia.com.ng/google-pixel-pixel-8a-5g-8gb-ram-128gb-rom-google-tensor-g3-obsidianblack-colour-419330915.html,11.0,0.0,0,High,0.0,google pixel 8a,8GB,128GB,Not Specified,non,Black,Google 5G RAM 12 ROM Google Tensor G3 Obsidian Colour
Samsung Galaxy S22 ultra  256gb 12gb ram 6.5 inches black,580000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/9618814/1.jpg?2420,https://www.jumia.com.ng/samsung-galaxy-s22-ultra-256gb-12gb-ram-6.5-inches-black-418816990.html,17.0,0.0,0,High,0.0,samsung galaxy s22 ultra,56GB,12GB,Not Specified,non,Black,2 ram 6.5 inches
Unknown Product,580999,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/2052814/1.jpg?9824,https://www.jumia.com.ng/apple-iphone-se-3rd-generation-128-gb-midnight-418250289.html,0.0,0.0,0,High,0.0,unknown product,NOT SPECIFIED,NOT SPECIFIED,Not Specified,non,Unknown,Unknown Product
Samsung Galaxy S22 Ultra 5G 128GB ROM 8GB RAM Single Sim - Black,600000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/6605392/1.jpg?9239,https://www.jumia.com.ng/samsung-galaxy-s22-ultra-5g-128gb-rom-8gb-ram-single-sim-black-293506644.html,29.0,4.5,15,High,0.00012,samsung galaxy s22 ultra,8GB,128GB,Not Specified,non,Black,5G 12 ROM RAM Single Sim
"Apple IPhone 12 Pro - 6.1"" - 5G -128GB ROM + 6GB RAM- Pacific Blue",600000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/2590072/1.jpg?5807,https://www.jumia.com.ng/iphone-12-pro-6.1-5g-128gb-rom-6gb-ram-pacific-blue-apple-mpg3970205.html,0.0,3.5,2,High,1.8e-05,apple iphone 12 pro,6GB,128GB,Not Specified,non,Blue,"Pro 6.1"" 5G ROM RAM Pacific"
Unknown Product,608340,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/8383704/1.jpg?6900,https://www.jumia.com.ng/samsung-galaxy-a56-6.7-8gb-ram256gb-rom-awesome-graphite-407383848.html,0.0,0.0,0,High,0.0,unknown product,NOT SPECIFIED,NOT SPECIFIED,Not Specified,non,Unknown,Unknown Product
"Samsung Galaxy A56 6.7"" 8GB RAM/256GB ROM - Awesome Graphite",608340,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/8383704/1.jpg?6900,https://www.jumia.com.ng/samsung-galaxy-a56-6.7-8gb-ram256gb-rom-awesome-graphite-407383848.html,4.0,4.3,6,High,4.9e-05,samsung galaxy a56,8GB,256GB,Not Specified,non,Unknown,"6.7"" RAM ROM Awesome Graphite"
"Samsung Galaxy S22 Ultra 5G - 6.8"" 256GB/12GB, Single SIM + ESIM - Black",610000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/3845963/1.jpg?4284,https://www.jumia.com.ng/samsung-galaxy-s22-ultra-5g-6.8-256gb12gb-single-sim-esim-black-369548352.html,9.0,4.5,27,High,0.000207,samsung galaxy s22 ultra,56GB,12GB,Not Specified,non,Black,"5G 6.8"" 2 Single SIM ESIM"
"Samsung Galaxy S22 Ultra 5G- 6.8"" - 256GB ROM, 12GB RAM - Single Sim",610000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/3581072/1.jpg?4983,https://www.jumia.com.ng/galaxy-s22-ultra-5g-6.8-256gb-rom-12gb-ram-single-sim-samsung-mpg3790473.html,0.0,4.9,9,High,8e-05,samsung galaxy s22 ultra,12GB,256GB,Not Specified,non,Unknown,"5G 6.8"" ROM RAM Single Sim"
"Apple IPHONE 11 PRO MAX 6.5"" (12+12+12PM) 256/4GB Matte Space Gray",610000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/7934852/1.jpg?4479,https://www.jumia.com.ng/apple-iphone-11-pro-max-6.5-121212pm-2564gb-matte-space-gray-258439754.html,0.0,4.0,1,High,1.3e-05,apple iphone 11 pro max,NOT SPECIFIED,NOT SPECIFIED,Not Specified,non,Gray,"PRO MAX 6.5"" (12 12 12PM) 256 4GB Matte Space"
"Apple IPhone 11 Pro Max 6.5-Inch Super Retina (4GB RAM, 64GB ROM),iOS 4G LTE Smartphone - Gold",615000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/7335121/1.jpg?5894,https://www.jumia.com.ng/iphone-11-pro-max-6.5-inch-4gb-ram-64gb-rom-4g-gold-apple-mpg4135278.html,0.0,5.0,3,High,3.3e-05,apple iphone 11 pro max,4GB,64GB,Not Specified,non,Gold,Pro Max 6.5 Inch Super Retina ( RAM 6 ROM) iOS 4G LTE Smartphone
"Apple IPHONE 12 PRO  (6.1 INCH)  5G (6GB RAM, 256GB ROM) - Blue",624000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/5197982/1.jpg?1149,https://www.jumia.com.ng/apple-iphone-12-pro-6.1-inch-5g-6gb-ram-256gb-rom-blue-289791575.html,0.0,4.6,5,High,4.4e-05,apple iphone 12 pro,6GB,256GB,Not Specified,non,Blue,PRO (6.1 INCH) 5G ( RAM 25 ROM)
"Apple IPhone 13 - 6.1"" - 128GB ROM - 4GB RAM - IOS 15 - 3240mAh - Blue",629000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/1265104/1.jpg?0745,https://www.jumia.com.ng/apple-iphone-13-6.1-128gb-rom-4gb-ram-ios-15-3240mah-blue-401562181.html,0.0,0.0,0,High,0.0,apple iphone 13,4GB,128GB,Not Specified,3240mAh,Blue,"6.1"" ROM RAM IOS 15"
"Tecno Camon 50 Pro - 6.78"" (8+8GB RAM, 256GB ROM) Android 16 (50/50/8)MP + 32MP Selfie - 4G LTE - 6150mAh - Dual Sim - Moonshadow Black",656000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/0734914/1.jpg?2550,https://www.jumia.com.ng/camon-50-pro-6.78-88gb-ram-256gb-rom-android-16-50508mp-32mp-selfie-4g-lte-6150mah-dual-sim-moonshadow-black-tecno-mpg11977740.html,13.0,0.0,0,High,0.0,tecno camon 50 pro,8GB + 8GB,NOT SPECIFIED,Not Specified,6150mAh,Black,"Pro 6.78"" (8 RAM ROM) Android 16 (50 50 8)MP 32MP Selfie 4G LTE Dual Sim Moonshadow"
"Apple iPhone 13 - 6.1Inch - 256GB ROM, 4GB RAM - IOS 15 - 3420mAh - Pink",670000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/2951914/1.jpg?9747,https://www.jumia.com.ng/iphone-13-6.1inch-256gb-rom-4gb-ram-ios-15-3420mah-pink-apple-mpg11942905.html,0.0,0.0,0,High,0.0,apple iphone 13,4GB,256GB,Not Specified,3420mAh,Pink,6.1Inch ROM RAM IOS 15
"Apple IPhone 11 Pro Max 6.5-Inch (4GB RAM, 256GB ROM),iOS 13, (12MP+12MP+12MP)+12MP 4G LTE Smartphone - Midnight Green",670000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/0844801/1.jpg?6973,https://www.jumia.com.ng/apple-iphone-11-pro-max-6.5-inch-4gb-ram-256gb-romios-13-12mp12mp12mp12mp-4g-lte-smartphone-midnight-green-108448017.html,0.0,4.0,1,High,1.2e-05,apple iphone 11 pro max,4GB,256GB,12MP+12MP+12MP,non,Green,Pro Max 6.5 Inch ( RAM ROM) iOS 13 () 12MP 4G LTE Smartphone Midnight
XIAOMI Redmi Note 15 pro+ 5G 12GB RAM ROM 512GB ROM  Android 15 Dual  SIM - Mocha Brown,675000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/1472914/1.jpg?9836,https://www.jumia.com.ng/xiaomi-redmi-note-15-pro-5g-12gb-ram-rom-512gb-rom-android-15-dual-sim-mocha-brown-419274165.html,0.0,5.0,1,High,1.5e-05,xiaomi redmi note 15,12GB,512GB,Not Specified,non,Red,XIAOMI pro 5G RAM ROM 5 ROM Android 15 Dual SIM Mocha Brown
"Samsung  Galaxy S22 Ultra 5G - 6.8"" 512GB/12GB, Esim  PHYSIAL SIM- Black",685000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/8318814/1.jpg?4185,https://www.jumia.com.ng/samsung-galaxy-s22-ultra-5g-6.8-512gb12gb-esim-physial-sim-black-418813805.html,0.0,0.0,0,High,0.0,samsung galaxy s22 ultra,12GB,12GB,Not Specified,non,Black,"5G 6.8"" 5 Esim PHYSIAL SIM"
"Apple IPhone 12 Pro Max - 6.7-Inch - 128GB ROM, 6GB RAM - IOS 14",689000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/5157252/1.jpg?1082,https://www.jumia.com.ng/apple-iphone-12-pro-max-6.7-inch-128gb-rom-6gb-ram-ios-14-252751565.html,0.0,4.5,2,High,2e-05,apple iphone 12 pro max,6GB,128GB,Not Specified,non,Unknown,Pro Max 6.7 Inch ROM RAM IOS 14
"Apple IPHONE 12 PRO MAX  6.7"" (12PM+12PM+12PM) 128+6GB RAM 3687mAh",689000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/9969932/1.jpg?0370,https://www.jumia.com.ng/apple-iphone-12-pro-max-6.7-12pm12pm12pm-1286gb-ram-3687mah-239969964.html,0.0,3.8,5,High,3.3e-05,apple iphone 12 pro max,6GB + 128GB,NOT SPECIFIED,Not Specified,3687mAh,Unknown,"PRO MAX 6.7"" (12PM 12PM 12PM) 128 RAM"
"Infinix Note 60 Pro 5G - 6.78"" - 256GB ROM - 8GB RAM - Dual SIM - 6500mAh - Mist Titanium",690000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/9404914/1.jpg?7698,https://www.jumia.com.ng/infinix-note-60-pro-5g-6.78-256gb-rom-8gb-ram-dual-sim-6500mah-mist-titanium-419404991.html,8.0,0.0,0,High,0.0,infinix note 60 pro 5g,8GB,256GB,Not Specified,6500mAh,Titanium,"Pro 5G 6.78"" ROM RAM Dual SIM Mist Titanium"
Unknown Product,694055,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/5271914/1.jpg?3782,https://www.jumia.com.ng/xiaomi-redmi-note-15-pro-5g-6.83-12gb-512gb-dual-sim-6500mah-crystalres-amoled-display-black-419172531.html,0.0,0.0,0,High,0.0,unknown product,NOT SPECIFIED,NOT SPECIFIED,Not Specified,non,Unknown,Unknown Product
"XIAOMI Redmi Note 15 Pro+ 5G 6.83"" 12GB 512GB Dual SIM 6500mAh CrystalRes AMOLED display- Black",694055,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/5271914/1.jpg?3782,https://www.jumia.com.ng/xiaomi-redmi-note-15-pro-5g-6.83-12gb-512gb-dual-sim-6500mah-crystalres-amoled-display-black-419172531.html,5.0,5.0,1,High,1.4e-05,xiaomi redmi note 15,12GB,512GB,Not Specified,6500mAh,Black,"XIAOMI Pro 5G 6.83"" 5 Dual SIM CrystalRes AMOLED display"
"Samsung Galaxy Z Fold 3 7.6-Inch 12GB ,256GB -Phantom Black",700000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/6805293/1.jpg?0410,https://www.jumia.com.ng/samsung-galaxy-z-fold-3-7.6-inch-12gb-256gb-phantom-black-392508656.html,18.0,3.4,10,High,5.3e-05,samsung galaxy z fold 3,12GB,256GB,Not Specified,non,Black,Samsung Galaxy 7.6 Inch 12GB 256GB Phantom
"Apple IPhone 13 Pro 5G - 6.1"" 128GB ROM, 6GB ROM - Silver",720000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/2079114/1.jpg?1022,https://www.jumia.com.ng/apple-iphone-13-pro-5g-6.1-128gb-rom-6gb-rom-silver-411970294.html,0.0,4.0,1,High,1.1e-05,Apple iPhone 13 Pro,6GB,128GB,Not Specified,non,Silver,"Pro 5G 6.1"" ROM 6GB ROM"
"Apple IPhone 12 Pro Max - 6.7Inch - 256GB, 6GB RAM - IOS 14 - Gold",739000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/7357252/1.jpg?2479,https://www.jumia.com.ng/apple-iphone-12-pro-max-6.7inch-256gb-6gb-ram-ios-14-gold-252753744.html,0.0,1.0,1,High,3e-06,apple iphone 12 pro max,6GB,256GB,Not Specified,non,Gold,Pro Max 6.7Inch 25 RAM IOS 14
"Samsung Galaxy Z Fold 4 5G - 7.6"" - 256GB RAM - 12GB ROM - Single Sim - 4400mAh - Phantom Black",740000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/1521914/1.jpg?6968,https://www.jumia.com.ng/samsung-galaxy-z-fold-4-5g-7.6-256gb-ram-12gb-rom-single-sim-4400mah-phantom-black-419125170.html,0.0,5.0,2,High,2e-05,samsung galaxy z fold 4,12GB,256GB,Not Specified,4400mAh,Black,"Samsung Galaxy 5G 7.6"" 2 RAM ROM Single Sim Phantom"
"Samsung Galaxy Z Fold 4 5G - 7.6"" 256GB/12GB, 1Sim+E-Sim - Graygreen",740000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/6118963/1.jpg?3867,https://www.jumia.com.ng/samsung-galaxy-z-fold-4-5g-7.6-256gb12gb-1sime-sim-graygreen-369811680.html,9.0,4.1,11,High,6.6e-05,samsung galaxy z fold 4,56GB,12GB,Not Specified,non,Green,"Samsung Galaxy 5G 7.6"" 2 1Sim E Sim Gray"
"Apple IPHONE 11 - 6.1""  128/4GB RAM (12MP+12MP) 3110mAh RED",750000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/2559932/1.jpg?7634,https://www.jumia.com.ng/iphone-11-6.1-1284gb-ram-12mp12mp-3110mah-red-apple-mpg7059827.html,0.0,0.0,0,High,0.0,apple iphone 11,4GB,NOT SPECIFIED,12MP+12MP,3110mAh,Red,"6.1"" 128 RAM ()"
"Apple iPhone 14 - 6.1"" - 128GB + 6GB RAM -  1 Sim +1 Esim - 5G - Purple",750000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/6367104/1.jpg?6628,https://www.jumia.com.ng/apple-iphone-14-6.1-128gb-6gb-ram-1-sim-1-esim-5g-purple-401763649.html,0.0,0.0,0,High,0.0,apple iphone 14,6GB,128GB,Not Specified,non,Purple,"6.1"" 128GB RAM 1 Sim 1 Esim 5G"
